id,source,text,tip,sentiment,sarcasm
1486,youtube,Ja ne vidim ovde nešto loše,muzika,0,0
51,youtube,Najbolji domaci film svih vremena. Svaka recenica u filmu je fenomenalna.,filmovi,1,0
129,youtube,Najbolja serija svih vremena,filmovi,1,0
1661,youtube,zreli smo za potapanje kupusa,muzika,-1,1
275,youtube,"Kultni film, film nase mladosti, pun replika koje i danas koristimo.",filmovi,1,0
1727,youtube,i dalje me vozi ova stvar,muzika,1,0
1130,youtube,iznenadjujuce gotivna pesma,muzika,1,1
1370,youtube,Kako se skida sa ove pesme?,muzika,1,1
1502,youtube,Ovde sam posle 2 dela i mogu reci da su obe pesme remek dela,zabava,1,0
39,youtube,Brate Bože snimi jos jedan ovakav film!,filmovi,1,0
886,youtube,I 3 dinara je previse za ovo…,muzika,-1,1
1121,youtube,Tragedija za ovaj narod.,muzika,-1,0
43,youtube,Ovo je jedan od najboljih filmova ikad.. 1.1.2026. Almaaaa,filmovi,1,0
91,youtube,Jedan od boljih,filmovi,1,0
1210,youtube,"Jako malouman tekst , bolje da su pitali Vestacku Inteligenciju",muzika,-1,1
1803,twitter,Ne brini ti za Banjalucane!,sport,-1,1
1792,twitter,Predstava za nepismene,politika,-1,0
1862,twitter,Kakva efikasnost mesec dana za jedan papir,politika,-1,1
56,youtube,Takva glumacka ekipa a toliko dosadan film...lele majko,filmovi,-1,0
1791,twitter,Zemljo otvori se,politika,-1,1
489,youtube,Na zadnju scenu sam se najezio,filmovi,1,0
1088,youtube,brt ovo nije pesma ovo film,muzika,1,1
1049,youtube,Bilo bi bolje da si ostala prirodna kao Andjela.,muzika,-1,0
1211,youtube,brazil na aparatima,muzika,0,1
807,youtube,Срби и даље навијају за комунистичке клубове..,sport,-1,1
756,youtube,Ovaj seljak Plavsic se narodu zgadio sa onim urlikanjem pih.. bas gadan lik.,sport,-1,0
1973,tiktok,Ne znam šta više čekaju sa Nobelovom nagradom.,zabava,1,1
317,youtube,"Jedva čekanjeee predobrih, prelepih i talentovanih glumaca!",filmovi,1,0
260,youtube,Napeta serija zaslužuje veću ocjenu na IMDB!!,filmovi,1,0
541,youtube,Ljubav za ove genijalne ljude,zabava,1,0
1112,youtube,Jel opet slušamo nešto od njega!?,muzika,-1,1
620,youtube,GDE MOZE DA SE UZME OVAKAV DUKS ?,zabava,0,0
253,youtube,"Prva epizoda je krenula mnogo komplikovano i glupo,odmah rafali,odmah juriš,odmah akcija,pa ne ide tim redom ,akcija je na kraju",filmovi,-1,0
1186,youtube,Stavljam odma u spotify playlistu,muzika,1,0
1563,youtube,Ovu bih sutra ozenio,zabava,1,0
1258,youtube,Ja se izvinjavam ali meni je u glavi stalno da je otac jedne devojcice. Ovo je žalosno.,muzika,-1,0
99,youtube,Imam samo 12 godina ali preporučujem ovaj film,filmovi,1,0
695,youtube,ako hoces budi mi 8. zena,muzika,1,1
1192,youtube,Uzeo matricu i pola stranog teksta i kao nova pesma,muzika,-1,1
1836,twitter,Svaka cast na transparentnosti niko vise nista ne moze da pronadje,politika,-1,1
272,youtube,"Kakva filmčina naše mladosti, više manje smo točno tako živjeli i točno tako završili :)",filmovi,1,0
149,youtube,Evo usla sam da se iskljucim od ovog svakodnevog zivota i na miru da zaspim…Svake pola godine iznova gledam… Fanatasticna nesvakidasnja serija i prica… Glumci Obozavam Juliju,filmovi,1,0
1838,twitter,Fenomenalno vodjenje drzave vidi se po redovima ispred saltera,politika,-1,1
329,youtube,Kultna serija datog vremena.Neponovljivo,filmovi,1,0
1812,twitter,"Neka vam svaki meč donese uspeh i radost, jer vaša borbenost i duh su inspiracija za sve nas.",sport,1,0
1427,youtube,ma nemojj nisam znaoo,filmovi,0,1
1472,youtube,Ova pjesma nikad nece izaci iz trenda,muzika,1,0
1309,youtube,"Koga on gosti, smrdljivi opozicionar jos veceg drogiranta i opozicionara, jadna emisija, ovo vise niko ni ne gleda",zabava,-1,0
342,youtube,"Da li je moguće da su vam u playlisti prve sezone epizode poređane od poslednje ka prvoj? Popravite to. Epizode u playlisti treba da budu od najstarije ka novijim, da bi moglo da se gleda i da lista ima smisla",filmovi,-1,0
777,youtube,Abe Srbi Srbi kad se vi sami ne postujete ko ce od Evrope da vas postuje,sport,-1,1
1875,twitter,Medalju dobi al dušu izgubi u Srbiji.,politika,-1,1
1790,twitter,Fali mu doktor.,politika,-1,1
337,youtube,Hvala što ste vratili seriju na YouTube,filmovi,1,0
1357,youtube,Gdje nam je feat sa Gunnom?,muzika,0,0
1958,tiktok,volim ja svoje selo ali ne i ljude u njemu,zabava,0,1
1840,twitter,Odlicno rade posao samo sto rezultate niko ne vidi,politika,-1,1
1912,tiktok,"jel on cuo za nesto sto se zove brod, ne znam dal je istina ali prica se",zabava,0,1
1890,twitter,"Da, ko nece, brata za brata, dobit ce dusmanina za gospodara!!!",politika,-1,1
1032,youtube,ja imam cuku belu,muzika,0,0
679,youtube,103 mil pregleda,muzika,0,0
580,youtube,Jel ima ko da gleda u 2023,zabava,0,0
1136,youtube,mali je tezak folirant .,muzika,-1,0
900,youtube,Meni je ovo tako dosadno....kao neko nabrajanje bez smisla....,muzika,-1,0
1352,youtube,Meni je ovo njihov najbolji album do sad,muzika,1,0
1452,youtube,Ide li ovaj konacno u penziju,muzika,-1,1
1857,twitter,Sjajno resenje jos jedan papir vise,politika,-1,1
1426,youtube,Dobar Kvalitet snimka,filmovi,1,0
1000,youtube,Ovaj lik je pusio 1kg gorkog lista dok je napravio ovu pesmu.,muzika,-1,1
1330,youtube,"Ovo je katastrofa , nije zabavno uopste.",zabava,-1,0
717,youtube,Можда је требало убацити у спот сина Драгана и он воли свемир много.,muzika,0,1
1576,youtube,Odlicni glumci + dobro mesto za snimanje= proglasenje za najgoru srpsku seriju,filmovi,0,1
1779,twitter,Klisnuo je sa onog staklarijuma glavom bez obzira! Treba proveriti da li je promenio pelene.,politika,-1,1
1848,twitter,Odlicna komunikacija sa gradjanima niko nista ne zna,politika,-1,1
1076,youtube,Ja mislim da lažeš,muzika,-1,0
633,youtube,"Volim ovu glumicu Slobodu Mićalović, ali nekad tako zna da bude iritantna i glupa uh",zabava,0,0
1554,youtube,Dosa sam se samo reklamirat.,zabava,0,0
657,youtube,Otslušala sam ovu pesmu bar 1000 puta ali mi nikad nije bilo dovoljno.,muzika,1,0
201,youtube,"Ne znam ćirilicu, jel može neko da mi objasni koja je priča sa onom ruskinjom i Alaksejom?",filmovi,0,0
750,youtube,Mogla bih da ga slusam satima. Prepametan covek.,sport,1,0
794,youtube,"Kakvi komentari. Sve neka a-ha-ha, i-hi-hi decurlija. Ali...kakava arena, takvi i komentari...",sport,-1,1
140,youtube,"Divno,nestvarno,kao bajka...svi super, majka divna glumica",filmovi,1,0
1468,youtube,Da vas podsetim jos 3 meseca do kraja skolske godine i 11 juna u 00:00 pustam ovu pesmu i za mene leto moze da pocne pa eto da vam malo olaksam ova 3 meseca,muzika,0,0
215,youtube,"Malo je reći od početka Južnog Vetra pa do sada,do frhunskih glumaca,ubedljivo će biti ova sezona najbolja i najzanimljivija!!!Svaka čast,kidate i idalje ste najbolji kao i uvek cela ekipa!!!",filmovi,1,0
361,youtube,Ja sam dete sa 9 godina i ovo mi je omiljen film a moje drugarice ni ne znaju za taj film,filmovi,0,0
1781,twitter,"Samo još taj put nije renoviran........... i nadstrešnica , zašto ?",politika,-1,1
1494,youtube,11 godina posle ne može ništa da zameni ovo..detinjstvo..,zabava,1,1
490,youtube,Najgori film na pola sam izašo nisam mogo da izdržim do kraja koliko je glupo uradjen...,filmovi,-1,0
874,youtube,Koji carevi znaci oskara zasluzuju bukvalno.,zabava,1,1
830,youtube,Odlicna utakmica,sport,1,0
702,youtube,Moja cerka Aleksandra je ovo pjevala,muzika,0,0
1568,youtube,Jel bi ovo trebalo da je smesno?,zabava,-1,1
355,youtube,Neprevaziđena Vesna Trivalić ove današnje generacije glumaca da gledaju i da se uče.,filmovi,0,0
1564,youtube,Lagenda kaze da se i dalje svadjaju za burek sa sirom i sirnicu,zabava,0,1
1690,youtube,Ova pesma zaslužuje više lajkova realno,muzika,1,0
987,youtube,Ovo nije vise normalno sta ucinise od nase muzike I ko sve peva ljudi moji pa ovo je propast ovo treba zatvoriti I nikad ne izaci ili da uzme mikrofon u ruke propast zivi,muzika,-1,0
241,youtube,Trejler je super nemogu da docekam film,filmovi,1,0
1239,youtube,Svaka čast svim djevojkama koje vole ovu muziku i podržavaju ovako pljuvanje i vrijeđanje ženskog roda :) Teški trash,muzika,-1,1
1638,youtube,"Kakvi idioti zaradjuju pare preko drustvenih mreza,pa ovaj svijet je stvarno propao.",zabava,-1,0
462,youtube,"Ovo za ovu đecu film,da se malo igraju kriminalaca.Bravo majstori pii",filmovi,-1,1
949,youtube,Ahahahah pokajte se,muzika,-1,1
672,youtube,"ovde je jedino spot dobar, steta sto sa tolikim talentom za pevanje recituje neki nerazumljiv tekst",muzika,-1,1
1516,youtube,za 15 dana tačno 6 godina...,zabava,0,0
1292,youtube,srpski Romeo i Julija,filmovi,0,1
1962,tiktok,Mislim da jos nisam cula nesto pogresno iz tvojih usta,zabava,1,0
243,youtube,"Previse nasilja u seriji,kakav primer dajete omladini?Reditelje i glumce novcano kazniti debelo!",filmovi,-1,0
1600,youtube,Pa njegov je premium content,zabava,1,1
1897,tiktok,Mozda smo ludi ali nas niko ne nervira,zabava,0,1
381,youtube,Mangupski film kao sto profesor kaze...ekipa glumaca je vrhunska da bi Holivud pozavidio .film VRHUNSKI a poenta je najbitnija ....POŠTOVANJE I OBRAZOVANJE,filmovi,1,0
444,youtube,Ovaj film je snimljen po istinitom događaju iz 19 veka a današnja generacije ništa ne zna jadno je što je 21 vek danas studenti gledaju kako da blokiraju u mesto da uče,filmovi,-1,0
20,youtube,Najzabavniji film,filmovi,1,0
1012,youtube,Ja sam se slikala sa tobom,muzika,0,0
744,youtube,47:08 najjaci dio haha sta prica covjek,sport,0,1
601,youtube,Ekipo gleda neko u 2020? :D,zabava,0,0
414,youtube,"milina za gledanje, predivan film",filmovi,1,0
871,youtube,"To su ljudi iz Brisela, oni sve mogu da srede",zabava,0,0
927,youtube,"koja kolicina botovskog hejta u komentarima. pesma je top, gori balkan",muzika,1,1
1418,youtube,nzm zašto je postalo trendi biti udavača ali ljudima kao da više nije bitno ni sa kim ni kako bitno da imaju 'ozbiljnu vezu' i brak što pre,zabava,0,1
736,youtube,"Kakav covijek kakva licnosti samo takav sportista, apsolutna inteligencija. Sta pozeliti ovom Momku puno zdravlja i srece cijeloj porodici.",sport,1,0
627,youtube,Ko smo mi? Da li smo mi srecni ljudi ili *iluzija u vremenu* ?,zabava,0,1
1742,youtube,Samooo napred sine,muzika,1,0
1401,youtube,Dijete ce biti ponosno na spot. Ne mogu da vjerujem da su snimili ovo,muzika,-1,1
1453,youtube,koliko te obozavam,muzika,1,0
400,youtube,"Ovakvih filmova danas ne snimaju..jer je za danasnje vreme popularno gledati svaku izopacenost, nasilje, pornografiju i dr gadosti...a ovakve prelepe osobine casti, vaspitanje porodicno i zajednicka podrska medju drugovima i prijateljima, pa cak i nevini nestasluci vise ne postoje...",filmovi,1,1
1317,youtube,Koji bolesnik je postao..steta..bio dobar glumac..,zabava,-1,0
540,youtube,Spojiti ovu četvoticu u istom prostoru je pobeda sama po sebi.,zabava,1,1
172,youtube,"Teta bravo, divna glumica a ljiljana i Radmilo, sad im je vreme za ovu svadbu... Divna serija",filmovi,1,0
502,youtube,kakva tragedija. pa jos i drugi deo snimaju,filmovi,-1,1
1001,youtube,Ima 67hiljada likova,muzika,0,0
1385,youtube,au sta radi koka ljudima...,muzika,-1,1
775,youtube,bravo crno bela ljubavi,sport,1,0
884,youtube,Ovo bas i nije za sprdnju...,zabava,-1,0
1735,youtube,Pustite ovo na mojoj sahrani da svi budu ljubomorni na mene sto ne cujem,muzika,-1,1
595,youtube,Čemu spoilovanje Boljeg Života,zabava,-1,0
853,youtube,Odlicno,filmovi,1,0
171,youtube,"Ah ta ljubav, čednost i strast. Ništa ljepše nepostoji. Naravno ko ima tu sreću u životu da mu se da prava ljubav. Kome se neda, šja,postoje ovako prelijepe knjige za utjehu. U svakom slučaju prijatna i draga serija. Uživao sam gledajući. A tek ta prelijepa čedna i nježna glumica Brankica Sebastijanović je pravi Anđeo..",filmovi,1,0
336,youtube,Samo da se vrati nova sezona i miran sam,filmovi,0,0
44,youtube,Semenke svih zemalja ujedinite se…,filmovi,0,1
523,youtube,Brate ti si mister beast u balkanskoj verziji,zabava,1,1
1084,youtube,Kolko los trip. Mnogo je lose da se tripujete na ovu muziku,muzika,-1,0
1196,youtube,U sta se muzika pretvorila,muzika,-1,1
1433,youtube,beremo jabuke hahahha,filmovi,0,0
1808,twitter,"Ajde ćato gledaj svoj posao,pusti ljude da se bave sportom",sport,-1,1
1793,twitter,Još malo ugradjivanja,politika,-1,1
208,youtube,Na kojem programu mogu gledati ovo u hrvatskoj,filmovi,0,0
147,youtube,Sve je u ovom filmu meni savrseno uradjeno.,filmovi,1,0
1240,youtube,Da li vam poznata matrica?,muzika,0,0
477,youtube,Ja ne znam zasto se ovo prije nije desilo balkanskoj sceni. Apsoultni vrh i profesionalnost. Film je bio odlican kakavog sam ga i ocekivala. Sa puno napetosti i smjesnih trenutaka i izvala. Kao i serija i prvi film ODLIČNO. Cijeli film sam odgledala u jednom dahu i bila sam toliko sretna jer su se vratili. Nadam se da ova suradnja nikada nece prestati jer ovo je nesto predobro i treba opstati. Odlicna pohvala za sve sve sve nema niti jedne mane i jedva cekamo da izade serija. Pozzz,filmovi,1,0
721,youtube,Konačno neka pesma gde se ne peva o drogi,muzika,1,1
428,youtube,"Čuješ li ovo Švabo neće ti ovaj oteti Zemun, ja ću",filmovi,0,1
213,youtube,Tako je Baćo neka si rekao,filmovi,1,0
1743,youtube,Jao boze kakva pesma toliko poučna.Pouka:treba da znamo barem nesto da ne bi zavrsili kao ovi,muzika,-1,1
792,youtube,Sto ovako ne ostavljate komentatore i u drugim ligama,sport,0,1
1037,youtube,Imam istu frizuru ko ti,muzika,0,0
898,youtube,kome je vise zanimljiva ova vulgarnost?,muzika,-1,1
1310,youtube,Dobar glumac ali se prodao za lepe parice..tako da ipak fekalija od coveka..koja bi te za novac uvek zeznula..,zabava,-1,0
914,youtube,"Snimile su pjesmu,ako ovo mozemo nazivati pjesmom.",muzika,0,1
1902,tiktok,"Tako meni na poslu, sve razvedene kazu jedva cekaju da se razvedem i ja. jezivo i pu pu daleko bilo",zabava,-1,1
1115,youtube,"Ovog ako nekad negde sretnem,izgazicu ga,obećavam.",muzika,-1,1
1378,youtube,Toliko dobro da mi curi krv iz usiju,muzika,-1,1
1594,youtube,čekao sam da neko ovo napravi u Srbiji,zabava,1,1
692,youtube,I dalje se sluša,muzika,1,0
1124,youtube,Sreća pa ovaj uzas od muzike traje dva ipo minuta max.,muzika,-1,1
